Entity,Code,Year,
中国宏观经济,中国,1535644800,2.492
中国宏观经济,中国,1535731200,2.563
中国宏观经济,中国,1535817600,2.626
中国宏观经济,中国,1535904000,2.507
中国宏观经济,中国,1535990400,2.529
中国宏观经济,中国,1536076800,2.568
中国宏观经济,中国,1536163200,2.581
中国宏观经济,中国,1536249600,2.628
中国宏观经济,中国,1536336000,2.725
中国宏观经济,中国,1536422400,2.826
中国宏观经济,中国,1536508800,2.792
中国宏观经济,中国,1536595200,2.817
中国宏观经济,中国,1536681600,2.865
中国宏观经济,中国,1536768000,2.927
中国宏观经济,中国,1536854400,2.938
中国宏观经济,中国,1536940800,3.063
中国宏观经济,中国,1537027200,3.005
中国宏观经济,中国,1537113600,3.101
中国宏观经济,中国,1537200000,3.237
中国宏观经济,中国,1537286400,3.311
中国宏观经济,中国,1537372800,3.401
中国宏观经济,中国,1537459200,3.506
中国宏观经济,中国,1537545600,3.797
中国宏观经济,中国,1537632000,3.858
中国宏观经济,中国,1537718400,3.705
中国宏观经济,中国,1537804800,3.845
中国宏观经济,中国,1537891200,4.054
中国宏观经济,中国,1537977600,3.88
中国宏观经济,中国,1538064000,3.976
中国宏观经济,中国,1538150400,3.912
中国宏观经济,中国,1538236800,3.972
中国宏观经济,中国,1538409600,4.018
中国宏观经济,中国,1538496000,3.904
中国宏观经济,中国,1538582400,3.807
中国宏观经济,中国,1538668800,3.635
中国宏观经济,中国,1538755200,3.631
中国宏观经济,中国,1538841600,3.527
中国宏观经济,中国,1538928000,3.294
中国宏观经济,中国,1539014400,3.353
中国宏观经济,中国,1539100800,3.504
中国宏观经济,中国,1539187200,3.477
中国宏观经济,中国,1539273600,3.237
中国宏观经济,中国,1539360000,3.292
中国宏观经济,中国,1539446400,3.123
中国宏观经济,中国,1539532800,3.201
中国宏观经济,中国,1539619200,3.131
中国宏观经济,中国,1539705600,3.174
中国宏观经济,中国,1539792000,3.191
中国宏观经济,中国,1539878400,3.081
中国经济总量,中国,1520352000,2.387
中国经济总量,中国,1520438400,2.232
中国经济总量,中国,1520524800,2.249
中国经济总量,中国,1520611200,2.309
中国经济总量,中国,1520697600,2.42
中国经济总量,中国,1520784000,2.502
中国经济总量,中国,1520870400,2.535
中国经济总量,中国,1520956800,2.597
中国经济总量,中国,1521043200,2.565
中国经济总量,中国,1521129600,2.488
中国经济总量,中国,1521216000,2.447
中国经济总量,中国,1521302400,2.411
中国经济总量,中国,1521388800,2.44
中国经济总量,中国,1521475200,2.417
中国经济总量,中国,1521561600,2.367
中国经济总量,中国,1521648000,2.33
中国经济总量,中国,1521734400,2.274
中国经济总量,中国,1521820800,2.165
中国经济总量,中国,1521907200,2.09
中国经济总量,中国,1521993600,1.972
中国经济总量,中国,1522080000,1.904
中国经济总量,中国,1522166400,1.812
中国经济总量,中国,1522252800,1.684
中国经济总量,中国,1522339200,1.63
中国经济总量,中国,1522425600,1.626
中国经济总量,中国,1522512000,1.601
中国经济总量,中国,1522598400,1.617
中国经济总量,中国,1522684800,1.622
中国经济总量,中国,1522771200,1.63
中国经济总量,中国,1522857600,1.654
中国经济总量,中国,1522944000,1.702
中国经济总量,中国,1523030400,1.753
中国经济总量,中国,1523116800,1.821
中国经济总量,中国,1523203200,1.833
中国经济总量,中国,1523289600,1.881
中国经济总量,中国,1523376000,1.912
中国经济总量,中国,1523462400,1.967
中国经济总量,中国,1523548800,2.039
中国经济总量,中国,1523635200,2.068
中国经济总量,中国,1523721600,2.089
中国经济总量,中国,1523808000,2.118
中国经济总量,中国,1523894400,2.143
中国经济总量,中国,1523980800,2.153
中国经济总量,中国,1524067200,2.123
中国经济总量,中国,1524153600,2.075
中国经济总量,中国,1524240000,2.007
中国经济总量,中国,1524326400,1.947
中国经济总量,中国,1524412800,1.917
中国经济总量,中国,1524499200,1.916
中国经济总量,中国,1524585600,1.881
中国经济总量,中国,1524672000,1.887
中国经济总量,中国,1524758400,1.881
中国经济总量,中国,1524844800,1.844
中国经济总量,中国,1524931200,1.817
中国经济总量,中国,1525017600,1.839
中国经济总量,中国,1525104000,1.855
中国经济总量,中国,1525190400,1.911
中国经济总量,中国,1525276800,1.908
中国经济总量,中国,1525363200,1.83
中国经济总量,中国,1525449600,1.875
中国经济总量,中国,1525536000,1.827
中国经济总量,中国,1525622400,1.893
中国经济总量,中国,1525708800,1.893
中国经济总量,中国,1525795200,1.909
中国经济总量,中国,1525881600,1.981
中国经济总量,中国,1525968000,1.995
中国经济总量,中国,1526054400,1.985
中国经济总量,中国,1526140800,1.908
中国经济总量,中国,1526227200,1.911
中国经济总量,中国,1526313600,1.874
中国经济总量,中国,1526400000,1.839
中国经济总量,中国,1526486400,1.786
中国经济总量,中国,1526572800,1.781
中国经济总量,中国,1526659200,1.84
中国经济总量,中国,1526745600,1.773
中国经济总量,中国,1526832000,1.825
中国经济总量,中国,1526918400,1.756
中国经济总量,中国,1527004800,1.711
中国经济总量,中国,1527091200,1.684
中国经济总量,中国,1527177600,1.604
中国经济总量,中国,1527264000,1.546
中国经济总量,中国,1527350400,1.49
中国经济总量,中国,1527436800,1.562
中国经济总量,中国,1527523200,1.583
中国经济总量,中国,1527609600,1.607
中国经济总量,中国,1527696000,1.659
中国经济总量,中国,1527782400,1.682
中国经济总量,中国,1527868800,1.688
中国经济总量,中国,1527955200,1.711
中国经济总量,中国,1528041600,1.762
中国经济总量,中国,1528128000,1.813
中国经济总量,中国,1528214400,1.897
中国经济总量,中国,1528300800,1.965
中国经济总量,中国,1528387200,1.981
中国经济总量,中国,1528473600,1.916
中国经济总量,中国,1528560000,1.888
中国经济总量,中国,1528646400,1.962
中国经济总量,中国,1528732800,1.94
中国经济总量,中国,1528819200,1.939
中国经济总量,中国,1528905600,1.945
中国经济总量,中国,1528992000,1.927
中国经济总量,中国,1529078400,1.891
中国经济总量,中国,1529164800,1.874
中国经济总量,中国,1529251200,1.896
中国经济总量,中国,1529337600,1.896
中国经济总量,中国,1529424000,1.899
中国经济总量,中国,1529510400,1.904
中国经济总量,中国,1529596800,1.912
中国经济总量,中国,1529683200,1.921
中国经济总量,中国,1529769600,2.053
中国经济总量,中国,1529856000,2.174
中国经济总量,中国,1529942400,2.206
中国经济总量,中国,1530028800,2.281
中国经济总量,中国,1530115200,2.288
